Lead Software Engineer (Golang/C++/Java),"['Top 3 Reasons To Join Us State-of-the-art technologies\nCollaboration with top coders\nMegascale user-facing problems', ""Job Description Get to know the Role:\nWe are seeking talented & passionate engineers to join our team! You will have opportunities to work on multiple backend services & Web apps. \nSpecifically, in this role, you'll have the opportunity to build out a rich portal serving as a one-stop platform for all our corporate clients. It spans features such as subscriptions, administration, product integrations, external integrations, payment, billing, invoicing and employee onboarding.\nThe day-to-day activities:\nDesign and enhance cutting edge services in GO language setting a high standard for availability, scalability, latency, and efficiency of Grab's range of products\nBuild and deploy performant modern web applications in React, Redux, Webpack, ES6 Javascript, and Typescript\nWork with the engineering team to explore and create new design/architectures geared towards scale and performance, including RESTful APIs\nParticipate in code and design reviews to maintain our high development standards\nEngage in service capacity and demand planning, software performance analysis, tuning, and optimization\nCollaborate with product and experience teams to define and prototype feature specifications\nDevelop end-to-end including ownership of the team’s infrastructure using Terraform, building and scaling back-end services as well as performing root cause analysis investigations\nLearn full-stack performance tuning and optimization\nDesign, build, analyze and debug complex, production software that serve millions of users in Southeast Asia\nWrite high-quality code (Go, Javascript) as well as unit, functional and end-to-end tests"", 'Your Skills and Experience The must haves:\n8+ years of experience in software development, coding with algorithms & data structures\nProficiency developing backend in Golang or PHP, Java, C++/C, C# or similar\nProficiency developing frontend in React or similar web frameworks, and strong Javascript experience\nCloud development experience\nA degree in Computer Science, Software Engineering, Information Technology or related fields\nFamiliarity with running large scale web services; understanding of systems internals and networking are a necessary\nSolid understanding of system performance and scaling\nPossess excellent communication, sharp analytical abilities with proven design skills, able to think critically of the current system in terms of growth and stability\nNice-to-haves:\nExperience shipping web applications and incremental features -- from concept to design, development & all the way to production\nExperience with Go and/or React programming language', ""Why You'll Love Working Here We care a great deal about code quality. We often go back and improve core parts of the codebase to make it better or more lean. We can do this because of great test coverage which will immediately sound the alarm when something goes wrong.\nWe ship on quality instead of on time. When a feature is ready we deploy it immediately to everyone or use an internal system to roll it out to a certain percentage of customers. Various teams deploy new code many times throughout the day.\n\nWhat will you have at Grab (Vietnam):\n\n1. Positive & Collaborative environment\nGrabbers thrive in a corporate culture that values every team member's contribution towards our goal of improving lives.\n2. Rocket fuel for careers\nGrabbers experience hyper professional growth and all the challenges that entails. Grow your skills while working to solve real issues across the region.\n3. Fun & dedicated family\nGrabbers work hard and play hard. Our teams grow as one as they overcome challenges and have fun along the way.\n\n4. Some of benefits are:\nMacBook is provided.\nExtra Medical Insurance.\n14 days annual leaves, working Monday - Friday.\nFree drive with Grab (budget follow your level)\nRewards on Grab for Grab Transport, Grab Mart, Grab Food\nInternal Mobility to regional: Singapore, Malaysia, Indonesia, China,...\nGrab is Southeast Asia’s leading everyday everything app – providing transportation, logistics and financial services to millions of users across the region. Powered by heart and driven by technology, we aim to unlock the true potential of the region by solving the problems that hinder progress for our communities. If you share our vision of Driving Southeast Asia Forward, apply to join our team today.""]","Mapletree Business Centre, District 7, Ho Chi Minh See map",Grab (Vietnam) Ltd.,Driving Southeast Asia Forward Together,"Product
501-1000
Monday - Friday
Singapore
No OT",Sign in to view,2 days ago
"DevOps Engineer (Java, Database)","['Top 3 Reasons To Join Us Môi trường làm việc năng động, sáng tạo.\nCơ hội thử thách và phát triển\nChế độ đãi ngộ hướng cạnh tranh so với thị trường', 'Job Description Quản lý và quy hoạch các ứng dụng quản lý, kinh doanh.\nTiếp nhận các yêu cầu của các đơn vị, đánh giá và phối hợp xây dựng bài toán yêu cầu nghiệp vụ, kiến trúc, bài toán. Phối hợp thẩm định, xét duyệt độ ưu tiên và xây dựng kế hoạch cụ thể để thực hiện.\nPhối hợp với các đơn vị trong và ngoài Công ty để triển khai các tính năng, phần mềm mới vừa và nhỏ theo yêu cầu.Triển khai, vận hành và duy trì hoạt động của các ứng dụng quản lý và kinh doanh.\nỨng cứu thông tin trong những trường hợp lỗi mang tính chất hệ thống.\nPhối hợp với các đơn vị phát triển hệ thống mới, nâng cấp cắt chuyển hệ thống và ứng cứu.\nPhối hợp phân tích đánh giá chất lượng tính năng, đánh giá khả năng đáp ứng, nghiên cứu tối ưu và đề xuất nâng cấp.', 'Your Skills and Experience Có ít nhất 03 năm kinh nghiệm làm thiết kế/phát triển ứng dụng với CSDL (Oracle, SQL Server…) hoặc quản trị ứng dụng cho các hệ thống CNTT cho các doanh nghiệp trong lĩnh vực: viễn thông, ngân hàng, hệ thống chuỗi.\nCó kiến thức tốt về phát triển ứng dụng trên nhiều nền tảng công nghệ.\nCó kỹ năng lập trình tốt; có kiến thức lập trình bằng Java/ .Net/ C/ C++.\nCó kiến thức về Database như Oracle, SQL, DB2. Maria DB.\nCó hiểu biết tốt về các quy trình phát triển phần mềm, và các quy trình VHKT ứng dụng.\nCó kiến thức, hiểu nghiệp vụ và làm chủ hệ thống CNTT phục vụ SXKD, ưu tiên có kinh nghiệm trong các lĩnh vực: viễn thông, ngân hàng, hệ thống chuỗi', ""Why You'll Love Working Here 1. Chế độ lương, thưởng, thu nhập:\nThu nhập: hấp dẫn theo thỏa thuận theo kinh nghiệm và năng lực\nLương tháng 13. Đánh giá, xét tăng lương 2 lần/1 năm\nThưởng hàng năm lên đến 20 triệu/năm (nghỉ mát, thưởng ngày lễ và các ngày chỉ có ở Viettel như Ngày Sáng Tạo - 1/6, 22/12, quà Tết Dương, Tết Âm,  tri ân Gia đình, người sinh thành)\nĐược đóng đầy đủ về các chế độ bảo hiểm xã hội, bảo hiểm y tế, bảo hiểm thất nghiệp và các gói bảo hiểm sức khỏe khác.\nNghỉ phép có lương: 15 ngày/năm. Hỗ trợ ăn trưa, điện thoại, máy tính làm việc\nHàng năm CBNV được tham gia khám sức khỏe định kỳ tại các bệnh viện lớn.\nHappytime: 15 phút các buổi chiều trong tuầnn.\n2. Môi trường làm việc\nĐược làm việc trong Tập đoàn toàn cầu, tiên phong thực hiện sứ mệnh kiến tạo xã hội số.\nMôi trường mở, trẻ trung, năng động, trân trọng, yêu thương, tương hỗ & lắng nghe mỗi người từ những ý tưởng nhỏ nhất.\nKhông gian làm việc xanh, mở, hiện đại.\n3. Cơ hội phát triển bản thân\nCó cơ hội thử sức trong lĩnh vực công nghệ tiên tiến, hiện đại nhất.\nĐược thử sức với các dự án hấp dẫn, thử thách đủ lớn trong và ngoài nước để trưởng thành.\nĐược trao quyền sáng tạo với đam mê của tuổi trẻ.\nCơ hội học hỏi từ các chuyên gia hàng đầu, lãnh đạo và đồng nghiệp ưu tú.\nCơ hội được đào tạo, trau dồi kĩ năng, chuyên môn để phát triển toàn diện.\n4.Địa điểm làm việc\nViettel Software Service – Viettelimex: Tầng 5, Tòa nhà Thành Công, 80 Dịch Vọng Hậu, Cầu Giấy, Hà Nội\nThời gian làm việc: Từ thứ 2 đến thứ 6, nghỉ T7 & CN (1 tháng làm 1 ngày T7 đầu tiền của tháng)""]","Tòa nhà Thành Công, 80 Dịch Vọng Hậu, Cau Giay, Ha Noi See map",Viettel Software Services (A Member of Viettel Group),VIETTEL SOFTWARE SERVICES,"Product
1000+
Monday - Friday
Vietnam",Sign in to view,2 days ago
"Java Developer (Web/core, Spring, HTML)","['Top 3 Reasons To Join Us Lương thưởng, phúc lợi tốt\nMôi trường làm việc thoải mái\nĐánh giá tăng lương 1 lần/năm', 'Job Description Để đảm bảo kế hoạch phát triển 2021 tập trung vào dịch vụ thanh toán trực tuyến, VNPT EPAY đang tích cực tìm kiếm ứng viên cho vị trí 02 Java Developers với nhiệm vụ xây dựng và phát triển các tính năng Cổng thanh toán MegaPay với mô tả cụ thể như sau:\nXây dựng các tính năng báo cáo, đối soát tự động cho dịch vụ Cổng thanh toán của công ty;\nHỗ trợ xây dựng và phát triển các tính năng trên web admin, web thanh toán của công ty;\nĐóng góp ý kiến và xây dựng các tính năng vận hành hệ thống tự động giúp giảm thiểu công việc thủ công;\nThực hiện báo cáo công việc hàng ngày;\nThực hiện các công việc khác khi được giao.', 'Your Skills and Experience Kinh nghiệm làm việc từ 2-3 năm cho vị trí Java Developer (Web/Core);\nThành thạo Spring frame work, có kinh nghiệm làm việc với Database Oracle và thành thạo công cụ quản lý source code Git;\nTốt nghiệp Đại học các ngành Công nghệ thông tin hoặc các ngành có liên quan;\nThông minh, ham học hỏi và đam mê code;\nThành thạo ngôn ngữ lập trình Java Web (HTML/CSS, JS, jQuery, Bootstrap…) và Java Core;', ""Why You'll Love Working Here Ứng viên có cơ hội làm việc trong công ty hàng đầu về lĩnh vực thanh toán điện tử với thị trường đang phát triển mạnh mẽ theo xu thế, môi trường làm việc chuyên nghiệp và các chế độ đãi ngộ xứng đáng được đánh giá bằng kết quả công việc và đóng góp của bản thân. Quyền lợi cụ thể như sau:\nThu nhập hấp dẫn, phù hợp với năng lực và kết quả công việc;\nLương tháng 13 và các khoản thưởng quý, thưởng dự án, thưởng định kỳ, thưởng lễ, Tết;\nĐánh giá tăng lương 1 lần/năm;\nĐược hưởng các khoản phụ cấp ăn trưa, điện thoại, đi lại, công tác… theo yêu cầu công việc;\nĐược hưởng chế độ bảo hiểm theo quy định nhà nước;\nĐược mua bảo hiểm sức khỏe và chế độ khám sức khỏe chuyên sâu định kỳ 1 lần/năm;\nĐược tham gia các hoạt động của công ty: Xem phim, team building, company trip với chất lượng 4 sao trở lên và các hoạt động thể thao văn nghệ gắn kết khác của công ty;\nĐược làm việc trong môi trường chuyên nghiệp, trẻ trung, năng động và cởi mở đồng thời các thành viên gắn kết như một gia đình.""]","Tầng 14, Tòa Handico Phạm Hùng,, Nam Tu Liem, Ha Noi See map",VNPT EPAY,Công ty Cổ phần Thanh toán điện tử VNPT EPAY,"Product
51-150
Monday - Friday
Vietnam",Sign in to view,2 days ago
60 Mid/Sr Java Developer (Spring/MySQL),"['Top 3 Reasons To Join Us Lương cao lên tới 2.000$,\nXét lương 2 lần / 1 năm\nĐào tạo kỹ thuật chuyên sâu', 'Job Description Tham gia xây dựng các sản phẩm liên quan lĩnh vực Bank, Fintech, ứng dụng doanh nghiệp, mạng xã hội, Live Stream\nTham gia phân tích requirement, detail design, code, UT test, fix bug.\nTìm hiểu các công nghệ mới nhất và lên thiết kế áp dụng cho hệ thống hiện tại.\nNghiên cứu nắm bắt công nghệ mới.\nTham gia phát triển phần mềm theo quy trình Agile/ Scrum\nTham gia các khóa đào tạo.', 'Your Skills and Experience Có kinh nghiệp lập trình Java từ >= 2 năm trở lên phát triển backend hoặc web application\nCó kinh nghiệm lập trình Spring Framework (Spring-core, Spring-boot, Spring Security) >= 2 năm kinh nghiệm trở lên\nCó kinh nghiệm một trong các database: MySQL, PostgreSQL, Oracle, MongoDB\nCó kiến thức và kinh nghiệm trong hiện thực các API với RESTful web services, web services, event-driven message\nCó kinh nghiệm với một trong các MQ là 1 lợi thế: Kafka, RabbitMQ, Elastic ...\nSử dụng thành thạo một số công cụ: SQL, Linux, Git ...\nĐam mê công việc, tích cực tìm hiểu các kiến thức mới\nƯu tiên có kinh nghiệm sử dụng ReactJS, Angular, VueJS với ứng viên làm Web Application\nƯu tiên có kiến thức và kinh nghiệm Microservice triển khai Docker, K8s là một lợi thế lớn\nƯu tiên ứng viên hiểu biết về các thư viện, framework trong cộng đồng: Apache,..\nCó khả năng tự học tốt, tư duy tốt, chịu được áp lực công việc cao\nCó khả năng nghiên cứu và giải quyết công việc độc lập', ""Why You'll Love Working Here QUYỀN LỢI:\nMức lương khởi điểm hấp dẫn, cạnh tranh, tương xứng với khả năng và kinh nghiệm làm việc\nXét tăng lương 2 lần/năm.\nLương tháng 13 + Thưởng kinh doanh\nLàm việc từ thứ 2 đến thứ 6; nghỉ thứ 7, CN\nĐược hưởng Bảo hiểm xã hội, Bảo hiểm y tế, Bảo hiểm thất nghiệp theo chế độ nhà nước ban hành.\nTham gia các hoạt động du lịch và teambuilding do Công ty tổ chức\nThưởng các ngày lễ lớn trong năm như tết Dương lịch, Ân lịch, 30/4, 1/6, trung thu, 2/9 ….\nCơ hội phát triển: \nLàm việc trong lĩnh vực Banking, Fintech cùng các chuyên gia trong và ngoài nước\nĐược tham gia các khóa đào tạo về chuyên môn\nCùng nghiên cứu và thử thách với những công nghệ mới và các hot tech trend trên thế giới thông qua các buổi training hoặc các cuộc thi nội bộ và có phần thưởng cho các cuộc thi này\nĐược tham gia các chương trình training về kỹ năng công nghệ và kỹ năng mềm, phương pháp làm việc (Agile, Scrum...).\nĐược tư vấn và chia sẻ về phát triển năng lực và nghề nghiệp bản thân.""]","Tòa nhà MB Bank, 18 Lê Văn Lương, HN , Cau Giay, Ha Noi See map",ATI JSC,Sáng tạo với giải pháp đột phá,"Product
51-150
Monday - Friday
Vietnam
No OT",Sign in to view,"Tòa nhà MB bank, 21 Cát Linh, HN , Dong Da, Ha Noi See map"
"Senior Integration Dev (Java,ESB,Kafka )","['Top 3 Reasons To Join Us Công ty hàng đầu\nCông việc tốt\nCơ hội thăng tiến và phát triển', ""Job Description 1. Application development: Designing and developing directly, ensuring to meet the needs of the bank's business and management.\n2. Application operation: Directly perform monitoring and troubleshooting activities, ensure stable operation of applications, meet the needs of the bank's business and management.\n3. User Support: Directly supporting users in daily operations, ensuring users' problems are handled as quickly as possible, meeting their work needs.\n\nKey accountabilities \nResponsibility in the development of the application\nDetailed application design.\nProgramming application.\nTest the application.\nDevelopment packaging for delivery to deployment.\nDevelop required technical documents."", ""Your Skills and Experience Bachelor's degree or higher, majoring in Information Technology\nProficient in Java, ESB, Weblogic, API gateway, Data Power, Kafka/ T24- Corebanking/ AML/, , Database, …\nHave experience in building a process of serving bank users (card, lending, trade finance payment, guarantee, international money transfer)\nCandidates with good technology integration thinking\nEnglish ( Toeic 550) or as prescribed by TCB from time to time."", ""Why You'll Love Working Here WHY BECOME IT/DATA EXPERTS AT TECHCOMBANK?\nInvesting over 300 million USD to develop large-scale IT projects, Techcombank is one of the leading bank in Technology trends in Vietnam\nYou will grow with Techcombank by having the opportunity to learn from top experts from across the world\nTechcombank provides a rewarding remuneration structure that commensurate with your achievement and contribution\nTechcombank is the Top 2 Best place to work in the banking industry where you can experience various exciting activities throughout the year: Company anniversary, Team building, Active Saturday Off, Year End Party, etc.""]","C5 Building Tower, D’Capitale Tower, 119 Tran Duy Hung, Cau Giay, Ha Noi See map",Techcombank,Techcombank- The leading commercial bank in Vietnam,"Product
1000+
Monday - Friday
Vietnam
No OT",Sign in to view,"191 Bà Triệu, Hai Ba Trung, Ha Noi See map"
Backend Dev(.Net/ Java/ Golang) ~ $2000,"['Job Description • Working in an international environment.\n• Be involved in the Web (NodeJS/ Golang/ Java/ .NET/ PHP,...) Application Development projects.\n• Working in cooperation with other project team members under the coordination of the Project Manager and having direct contact with foreign clients from US, EU, Australia and Singapore.\n\n ', 'Your Skills and Experience The ideal candidate will demonstrate the following skill set: \n• Bachelor degree in Information Technology/Computer Science or equivalent.\n• At least 3 years of experience with Backend (NodeJS, Golang, Java, .NET, PHP,...)\n• Comfortable writing HTML and HTML5, CSS, and Javascript.\n• Good programming skills with Golang/Java/.NET/NodeJS/ PHP/... or other Object-oriented programming languages.\n• Having experience with MongoDB is a plus.\n• Experience with mobile web development.\n• Good written and oral communication skills in English and Vietnamese.\n• Capable of problem analysis, design, and unit testing.\n• Able to quickly learn new technologies.\n\n ', ""Why You'll Love Working Here • Salary: Up to 2000$.\n• Salary review twice a year.\n• Bonus for qualified English and professional certificates.\n• In addition to 12 days annual leave, leave of one day in the birthday month.\n• Receive social insurance according to Vietnamese Government regulations.\n• Working in a young and professional environment. Direct contact with English-speaking foreign clients.\n• Friendly & Open working environment (daily tea break, weekly sports time, monthly outdoor activity, annual holiday)\n• Support English courses, sport activities & other team building activities.\n• Obtain guidance and awareness of advanced technologies.\n• Receive overtime-working allowance.\n• Working hours: 5 days/week (Monday to Friday).""]","Level 12 Viet A Tower, No. 9 Duy Tan Street, Cau Giay, Ha Noi See map",Savvycom,An international software development company specializing in mobile and web solutions,"Outsourcing
51-150
Monday - Friday
Vietnam
No OT",Sign in to view,2 days ago
Java Developers - 20 Engineers-All level,"['Top 3 Reasons To Join Us Great Challenges\nGlobal Opportunities\nPersonal Growth', ""Job Description Project Description:\nEarly Resolution is a default management system designed for banking industry to manage delinquent mortgage loans. It was created in year 2000 in collaboration with a consortium of banks. EarlyResolution enables communication through various third-party services like System of Record: MSP, Automated Value Models, Broker Price Opinion and integrates the same with data available within the application. It is hosted on a Private Cloud and provided as Software as A Service, hence is highly secure, scalable, elastic, and agile. Our 24*7 dedicated customer support along with cloud technologies makes it highly available. It is easily accessible on desktops/laptops , smartphones and tablets and supports multiple browsers. The goal is to provide customized solutions as per client's requirements to keep their diverse portfolios in compliance on many fronts: regulatory guidelines, government directed workout options, internal rules, credit risks, investors, pooling, and servicing agreements. This customization generates ongoing new enhancement work, as well as critical bug fixes in the existing system and related projects which is delivered by our highly experienced and competent development teams located across the globe ( India, Unites States and Vietnam).\nWe offer you to join our team of highly skilled professionals with development, business analysis, testing and management backgrounds who strive for excellence. Our project team believes in a work climate that values people from diverse backgrounds and encourages innovation, collaboration, and professionalism for each of them. We are looking for candidate with good communication and interpersonal skills who is adaptive of our existing procedures, techniques, and methods and contributes to explore innovative ideas with high potential. He/she should be a team player having the capability to work independently as well as enthusiasm to contribute to project/organization goals."", 'Your Skills and Experience Minimum 3+ years of Java and J2EE experienced in the enterprise development process, strong in Java, core as well as Advance Java concepts.\nSkilled/Trained in building applications with MVC architecture, experience in creating and integrating RESTful and Soap Web services with user interface HTML, CSS, JSP, JSTL and JavaScript frameworks.\nSkilled/Trained in database development with DB2, PostgreSQL or equivalent.\nExperience with JMS, EJB, JSON/XML is plus.\nExperience in code debugging and reviews\nExcellent in written and verbal communication\nFamiliar with Version Control Experience (preferable CVS)\nExperience of any Defect management and Code Review Tool (preferable JIRA & Crucible)\nMortgage industry experience (preferable)\nMandatory Skills Description:\nJava, Web services, J2EE Framework, MVC Framework\nNice-to-Have Skills:\nHTML, JSP, JSTL, CSS, JQuery, JavaScript Framework, JMS, EJB\nLanguages: English: B2 Upper Intermediate', ""Why You'll Love Working Here Below are Luxoft benefits:\n<Global Relocation>\nRelocation options\nExperience in an international environment\nDiversity & Inclusive environment\n<Mentoring Program>\nProfessional career development for leaders\n<Recognition and Evaluation>\nFeedback culture\nRegular appraisals\nLoyalty Program\n<Luxoft Training Center>\nMore than 400 professional training programs\nThe High Performers Club\n<Internal Mobility>\nRotation between projects and accounts\nNew career opportunities\n<Professional Communities>\nJoin one of our many internal communities (Agile Community, Tech Community, Business Analysis Community)\n<Team Events>\nTake part in the many fun social activities organized by the Luxoft team in your city.\nInternal Social Network\nCorporate Celebrations\n<Friendly Environment>\nEnjoy coming to a workplace where you’re treated with respect within a multicultural team.\n<Self-Learning Library>\n<CSR Projects>""]","Etown 5, 364 Cong Hoa, Tan Binh, Ho Chi Minh See map",Luxoft Vietnam,Join Luxoft Vietnam to turbocharge your professional development,"Outsourcing
51-150
Monday - Friday
United States
Extra salary for OT",Sign in to view,2 days ago
Software Engineer (Java/Angular),"['Top 3 Reasons To Join Us Flexible working hours\nNew technologies\nCompetitive salary + bonus', 'Job Description Design & engineer elegant, yet scalable solutions that delight our users.\nManage and help growing our development team, drive team passion and commitment to build products of highest quality.\nEnsure quality assurance by setting standards for unit tests, security tests and automated UI tests.\nSupport and maintain Copado Essentials software releases and AWS infrastructure. Work with the development team to ensure system reliability & performance.\nPartner with the Product team to align on features, build plan and product roadmap.', 'Your Skills and Experience Proficiency in English (both verbal and written)\nPassionate about software engineering craftsmanship.\nDemonstrated ability to write secured, modular, clean and well tested code.\nStrong understanding of object oriented design patterns.\nFast learner with an interest to solve challenging problems at scale.\n2+ years of software engineering experience at innovative and fast-paced organizations.\nFluency in Java and the related ecosystem.\nSalesforce experience is a plus.\nExperience with modern Javascript framework (ie. Angular, React) is a plus.\nExperience with building scalable web-based Saas products is a plus.\nExperience with AWS infrastructure and scaling operations is a plus.\nOpen source contribution is a plus.']","., Other, Ho Chi Minh See map",Copado Essentials,Copado Essentials,"Product
1-50
Monday - Friday
Australia
No OT",Sign in to view,2 days ago
Senior Java Developer (Sign-on Bonus),"['Top 3 Reasons To Join Us Attractive salary, remunerative benefits and perks\nSelf-development in an innovative ecosystem \nInternational working environment', 'Job Description Contribute in all phases of the development lifecycle: analysis, design, implement, test and maintain Java application software\nCooperate on development of internal system tool/ web-based document management system\nTake part in software and architectural development activities\nTake 100% ownership and responsibility of assigned application\nFollow development process: using Jira, creating technical document …\nProvide support during testing and system deployment\nReview, suggestion & solve issue on production and non-production env\nRecommend change/improvement of established java applications\nParticipate on IT projects by closely cooperate with: Software Analyst, Developer, Data analysts, QC, other functional team/department\nCommunicate with colleagues from HQ/other countries\nProject/Change request planning and managing (in IT scope)\nBe able to discuss in English.\nDetermine best practices, principals and spread out them across the organization\nCoaching/Mentor: provide guidance, training to other team members\nContribute to build team’s culture/process/standard', 'Your Skills and Experience Strong experience (minimum 5 years) with Java programming language:\nObject Oriented analysis, design and develop using common design patterns.\nProfound insight of Java and JEE internals (Class loading, Memory Management, Transaction management etc)\nStrong experience (minimum 5 years) in Spring Framework, Strut, Hirbernate, JPA …\nStrong experience in webservice: REST, SOAP.\nStrong experience in SQL Server, Oracle (including index strategies, performance tuning and optimization and stored procedures and write complex SQL statements for large scale databases)\nFamiliarity with docker, k8s, azure\nFamiliarity with front-end languages (e.g. HTML, JavaScript/JQuery and CSS)\nWork experience as a DevOps Engineer or similar software engineering role is a plus\nExperience with enterprise class software deployment, web development process (design, development and deployment)', ""Why You'll Love Working Here Understanding candidates' expectations of the ideal workplace, we always put the people element at the top of our priorities.\nCompensation programs and employees' development opportunities for employees are always significantly invested in, bringing you:\nPrimary benefits:\n13th-month Salary and performance- based KPI Bonus \n15+ Annual Leaves\nFull Social Insurance, 24/7 Accidental Insurance, Annual Medical Check- up\nTeam Building and CSR activities: Year- end Party, New-year Party, Company trip, Charity activities, Blood donation\nLearning workshops: Udemy E-learning, English courses, Senior management development training programs\nOur culture fosters your career development through:\n1. Strategy \nThinking Big: We focus on creating meaningful and sustainable opportunities for the company.\nCustomer Obsession: We try to understand future customer needs, trends, and the impact of digital transformation.\n2. Implementation \nDigital Savviness: We seek to understand the technological aspects of the business to enhance efficiency and customer experience.\nEntrepreneurship: We communicate the company's strategy and purpose to others, inspire and lead them effectively.\nRisk in mind: We consider risks and their possible effects before making decisions.\nOperational Excellence:  We stay focused on the goal, disciplined in tightening tasks to the end.\n3. Building the organization \nPeople Centricity: We sustain focus on the development of team members through meaningful development plans and learning opportunities.\nIntegrity: We always stay focused on the goal you need to achieve, refrain from getting into personal conflicts.""]","20 Nguyen Dang Giai, District 2, Ho Chi Minh See map",Home Credit Vietnam,Home Credit Vietnam Finance Company Limited,"Product
1000+
Monday - Friday
Czechia
No OT",Sign in to view,2 days ago
03 Backend Developer (Java/.NET/NodeJS),"['Top 3 Reasons To Join Us High salary Up to $3,000\nPhúc lợi dành cho người thân\nSức khỏe & Giải trí', 'Job Description Phát triển phần mềm để xây dựng các hệ thống/phần mềm.\nCoding phát triển phần mềm.\nTriển khai, tích hợp hệ thống CNTT.', 'Your Skills and Experience 1. Trình độ \nHọc vấn: Tốt nghiệp Đại học trở lên các chuyên ngành liên quan, ưu chuyên ngành: Software Engineering\n2. Kinh nghiệm \nCó tối thiểu 2-3 năm kinh nghiệm phát triển phần mềm\nƯu tiên UV có kinh nghiệm trong các dự án phát triển phần mềm về viễn thông, dịch vụ số, mobile application, full stack\n3. Kinh nghiệm chuyên môn \nThành thạo về API, web server, backend microservice, batch process\nThành thạo về thiết kế CSDL\nƯu tiên thành thạo về version control, CI/CD""\n4. Kỹ năng \nThành thạo Spring/java hoặc node.js Hoặc DotNet\nThành thạo sql\nPhân tích yêu cầu đầu vào và kết quả đầu ra mong muốn, xây dựng luồng xử lý\nSử dụng các công cụ thiết kế và test như api doc/specs, api test, sql, erd... \n ', ""Why You'll Love Working Here 1. Chế độ lương:\nLương cứng (khởi điểm): Thoả thuận theo năng lực và kinh nghiệm làm việc của ứng viên Up to $3000\nĂn trưa\nTrang thiết bị làm việc\n2. Bảo hiểm: \nBHXH, BHYT, BHTN, BHTT\n3. Chế độ đãi ngộ khác: \nThưởng thành tích tháng, quý, năm, tháng lương 13; các ngày lễ, Tết\nQuà tặng các ngày lễ/ kỉ niệm/ sinh nhật\nChế độ phúc lợi riêng dành cho người thân trong gia đình\nCác chương trình đào tạo, hoạt động, team building,... thường niên\nLàm việc trong môi trường tiên phong trong lĩnh vực phát triển mạng di động ảo tại Việt Nam\n4. Cơ hội thăng tiến\nThời gian làm việc hành chính: Từ Thứ 2 -Thứ 6 \n ""]","Tòa nhà The Manor, Mễ Trì, Mỹ đình 1, Nam Tu Liem, Ha Noi See map",iTel Telecom,...,"Product
151-300
Monday - Friday
Vietnam
No OT",Sign in to view,2 days ago
"Backend Developer (PHP, Java, AWS)","['Top 3 Reasons To Join Us Attractive salary\nAttractive health care insurance package.\nProfessional', 'Job Description Wiin is an entertainment tech startup operating for four years.  Vision to build Wiin into an international technology company startup.\nWe focus on the field of AI, entertainment, e-commerce. Explore and invent technologies, software to serve hundreds of millions and billions of customers. \nP/S: Quick analysis on what matters for you below.\nWell-capitalized technology start-up seeks a highly-talented developer to help build Wiin into a world-class startup.\nWhat is the idea? Build applications, software to help the whole family watch a movie together, chat together, see each other online even though they are not near each other. The application runs on android, iOS, and TVs.\nThe ideal candidate is responsible for the design, development, testing, and debugging of the backend platform for the web and mobile applications as well as for the use of AWS systems, serverless technology, Docker, and other environments.\nNow, we are looking for Backend Developer as below:\nResponsibilities\nBuild and manage the Backend for our Applications\nCreate APIs and API-Gateways\nDocument the backend landscape and APIs\nResearch and develop backend solutions\nSupport our developers\nCollaborate with other team members to get tasks done\nStaying up to date with new technology trends and protocols', 'Your Skills and Experience A bachelor degree in Information Technology\nAt least 2 years experience in developing and operating backend systems\nExperience with the core AWS services\nProficiency in the AWS stack, PHP, Java, NodeJS\nAbility to troubleshoot systems\nExcellent independent working and teamworking\nWilling to learn new things like serverless technology\nAgile/Scrum experience is a plus\nBeing pro-active, responsible, and diligent\nPrevious exposure to large-scale systems design is a huge plus\nPreferably to be able to communicate in English\nBe able to work offline in Hanoi', ""Why You'll Love Working Here Leaves: 12 days leave and Tet and other holidays based on the annual announcement of the Government\nSocial/Health/Unemployment Insurances are fully levied on the salary\n85% salary on your probation period\nYearly Performance bonus\nSalary review 2 times/year - increase from 5-14%\nTet bonus from 1 to 5 months salary (in 2020 due to covid-19 epidemic but still bonus 4 months salary)\nBonus on special days such as: Birthday, International Women's Day, International Children's Day, Christmas...""]","Tầng 8, Toà nhà Viwaseen, 48 Tố Hữu, Nam Tu Liem, Ha Noi See map",WIIN VIỆT NAM,WIIN VIỆT NAM,"Product
1-50
Monday - Saturday
United States
No OT",Sign in to view,2 days ago
