IT Data Management Associate ~1000$,"['Top 3 Reasons To Join Us Công ty hàng đầu\nCông việc tốt\nCơ hội thăng tiến và phát triển', 'Job Description A. Technology Track\n- Software development, documentation\n- Develop and deploy technology to ensure Information security\nB. Data analytics track\n- Data analysis and Reporting\n- Data solutioning, architecting, intergrating', ""Your Skills and Experience A. General requirements:\n- A Bachelor's degree in  Information Technology, Computer Science,  Software Engineering, Mathematics, Statistics, or relevant field\n- Career starters with less than 2 years of experience\n- Have knowlege of several programming languages  (eg. Java, C#, Python, C/C++, etc.)\n- Proficient in spoken and written English\nB. For Technology track\n- Understanding of integration architects (SOA, Micro-Service …);  message standards like SOAP, JSON\n- Ability to build reusable code and libraries for future use\n- Knowledge of Network Security, Application Security, penetration testing, etc.\nC. For Data analytics track\n- Understanding of big data technologies (e.g. Clould, Spark, Flink, Kafka, Arrow, Tableau), Database technologies (e.g. SQL, NoSQL, Graph databases)\n- Data analysis and business intelligence (BI) tools (e.g. Tableau, QlikView, Spark)\n- Machine learning, deep learning model development on large amount of data, implementing and deploying various statistical models"", ""Why You'll Love Working Here WHY BECOME IT/DATA EXPERTS AT TECHCOMBANK?\nInvesting over 300 million USD to develop large-scale IT projects, Techcombank is one of the leading bank in Technology trends in Vietnam\nYou will grow with Techcombank by having the opportunity to learn from top experts from across the world\nTechcombank provides a rewarding remuneration structure that commensurate with your achievement and contribution\nTechcombank is the Top 2 Best place to work in the banking industry where you can experience various exciting activities throughout the year: Company anniversary, Team building, Active Saturday Off, Year End Party, etc.""]","C5 Building Tower, D’Capitale Tower, 119 Tran Duy Hung, Cau Giay, Ha Noi See map",Techcombank,Techcombank- The leading commercial bank in Vietnam,"Product
1000+
Monday - Friday
Vietnam
No OT",Sign in to view,"17th Floor, Lim Tower, 9-11 Ton Duc Thang Blvd, District 1, Ho Chi Minh See map"
Senior C++ Engineer,"['Top 3 Reasons To Join Us Join a global leading Fintech company\nBring cutting edge technologies into play\nEnjoy exceptional benefits package', 'Job Description Responsibilities\nDesign, build and maintain efficient, reusable, and reliable C++ code\nImplement performance and quality modules\nIdentify bottlenecks and bugs, and devise solutions to these problems\nHelp maintain code quality, organization, and automatization requirements', 'Your Skills and Experience Experience:\nActive software development totally >= 5 years long;\nA creative team player, who loves building things, to solve problems and improve systems by getting things done in the full development cycle: design -> programming -> testing -> deployment -> maintenance;\nHands-on experience in building libraries, frameworks, server applications, preferably used in PRODUCTION;\nOther valuable points can be added by having experience in the followings:\nSystem-level programming (device drivers, kernel modules);\nEmbedded programming;\nDesigning/implementation of comm. protocols;\nLow level programming (ANSI C, Fortran, asm);\nSoftware optimization;\nContributions in open source;\nProgramming in Python;\nAbility to stay focus and work under the pressure of deadlines to get things done;\nSolid knowledge & understanding about major subjects in fundamental technical disciplines demanded in engineering;\nGood sense of style regardless the subject (program code, text, solution, architecture, design, art);\nAbility to explain complicated subjects using simple and fairly correct English by phone/VoIP/remotely;\nInclination to healthy life style (sport lovers, hikers, cyclists);\nAttention to the details;\nReadiness/openness to quickly learn other languages, e.g. to modify/port legacy code (Ruby, LUA, Java), prototyping/test scripting in Python.', ""Why You'll Love Working Here Health Insurance\n100% coverage for you and your wife/husband and kids.\nProvider: PTI Saigon\nInsurance benefits:\nPersonal accident\nTerm-life due to illness, diseases, pregnancy\nHospital, surgical and dental treatment\nAnnual Health Check-up\nMoney in your pocket - Working hard pays off\nMeaningful performance-based incentives are distributed to you yearly based on the company business outcome and your performance rating, which plays a significant role in how much of the bonus amount you'll receive.\nAttractive project-based bonuses are granted to people who have a significant contribution to the success of the projects. This type of incentive is defined depending on the performance of the project and the individuals involved.\nWe want you to achieve your fullest potential while working at Quoine: So, we've developed a range of related training courses for you to pick from. You can also get discretionary funding to attend external training or speak at conferences, conventions relevant to our industry, and your expertise since we want you to be a leader in your professional community.\nHave your cake and eat it too - work-life balance\nPaid Time-Off\nDo great things and recharge with:\n15 days annual leave/year\n5 single days sick leave covered by company/year (without a doctor’s note)\nWork/Life:\nWe want you to love where you work, so we provide a creative workspace, inspiring people, and the latest tech to help you do your best work.\nDaily snacks & drinks provided at Pantry to keep you fueled anytime.\nWe promote an open and flexible working environment where you are empowered to perform your best and are encouraged to give constructive feedback and innovative ideas to the development of the company and yourself.\nTo help you have fun and bond with your colleagues, besides team outing activities organized as per the company's annual plan, we have Xbox One, Pool, Table soccer, etc. available in the entertainment place during off-hour.""]","Empress Tower, 138 - 142 Hai Ba Trung Street, Da Kao Ward, District 1, Ho Chi Minh See map",QUOINE,World’s Most Advanced Crypto Trading Platform,"Product
51-150
Monday - Friday
Japan
No OT",Sign in to view,2 days ago
Senior/ Middle QA Automation Engineer,"['Top 3 Reasons To Join Us Attractive salary based on skills and experience,\nFree office lunch, coffee, tea and snack everyday\n13th month bonus, 100% salary in probation period', 'Job Description • Work closely with the development team (Backend, Frontend, DevOps, IT, Product Owner, Product Management) to collaborate, understand the product requirements and knowledge clearly and accurately.\n• Perform all phases of testing including QA, Staging, and Production environments.\n• Develop and perform most of the testing types including: Functional test, API test, Performance test, and Security test.\n• Develop and perform new automated test scripts on API, Mobile iOS application, Web application, and internal software and tools using PYTHON language only.\n• Develop and execute a full flow of automated build and automated test (CI/CD Orchestration).\n• Research, provide and perform the automated tests on the Mail server system for the company.\n• Execute and maintain existing the automated tests scripts based on test results and/or changes in the product design.\n• Develop test scripts to automate sync data between crossed platforms Web, iPhone, iPad.\n• Report daily to the Team Leader and Product Management about problems/issues/risks of the product.\n• Document working efforts on Confluence to provide feedback, evidence, and a further improvement in the team.\n• Take the main responsibility for your own assignment and provide improvements for the product quality.\n• Participate in client meetings to discuss and agree on the automation testing approach and follow it up in new automation test opportunities.', 'Your Skills and Experience • At least 2 years in automation testing and ensuring product quality.\n• Hands-on experience with a programming language such as Python\n• Experience in API automation testing (Python, Java, JMeter, Postman,...)\n• Experience in Mobile automation testing (Python, Java, Appium, iOS, Android,...)\n• Experience in Web automation testing (Python, Java, Selenium, Chrome, Firefox, Safari, Headless,...)\n• Experience in CI/CD process (Github, Jenkins, Gitlab CI, nightly run...)\n• Experience in Performance and Security testing is a plus.\n• Experience in AWS (EC2, Elastic Load Balancing, Web Application Firewall,...) is a plus.\n• Experience in Mail server system testing is a plus.\n• Have strong analytical and problem-solving skills.\n• Have a proactive and good work relationship with other team members.', ""Why You'll Love Working Here We challenge ourselves every day to find better solutions and better ways to do things. We ask difficult questions and work together to solve them. We believe in doing the right things as well as doing things right. We value honesty, hard work, integrity, and transparency. We are committed to transforming people’s lives, will you join us today?\nCOMPENSATION & BENEFITS\nFriendly, flexible, and fun working environment\nVery attractive salary based on skills and experience\n100% salary during probation period\nMonthly team activity allowance\nFree office lunch, coffee, tea, snack bar everyday\nFull income tax, insurance paid by company (Net Salary)\n13th month of salary\nGreat opportunity for career development\nCompany trip, team building, monthly party, etc.""]","43 Hồ Văn Huê, Phu Nhuan, Ho Chi Minh See map",Floware,"Floware designs, develops, and distributes productivity software","Product
51-150
Monday - Friday
United States
No OT",Sign in to view,2 days ago
[Urgent] Ruby On Rails Developer,"['Top 3 Reasons To Join Us Career path promotional opportunities\nBonus base on performance.\nBusiness-Trip to Japan.', 'Job Description Develop Frontend and Backend for web\nDesign, build, and maintain efficient, reusable, and reliable code\nWork in a fast place, global, agile work environment', 'Your Skills and Experience - Good knowledge in OOP, algorithm, data structure\n- Good problem skill\n- Experience with Ruby on Rails\n- Open-minded and keen to learn new thing\n- Ability to work independently - self directed', ""Why You'll Love Working Here - Working in a professional, friendly, well-equipped environment both with Japanese and Vietnamese.\n- Month 13th salary.\n- Career path promotional opportunities\n- Bonus base on performance.\n- Business-Trip to Japan.\n- Labor contract ,insurance, annual days off are based on Vietnamese law.\n- Birthday party, Welcome party, Team building events or monthly company party.\n- Company trip each year.\n- Free in-house entertainment facilities (foosball, table-football, boxing…), coffee and snack""]","Floor 7, HOSE Building, Quang Trung Software City , District 12, Ho Chi Minh See map","HOPEE Vietnam CO., LTD",Passion for strict Japanese quality and skill improvement.,"Outsourcing
1-50
Monday - Friday
Vietnam",Sign in to view,4 days ago
Senior Cyber Security Consultant,"['Job Description Responsibilities\n- Apply offensive cyber security testing techniques, coordinate testing projects with internal and external system owners\n- Conducting application security assessments and penetration tests (web, mobile, web service, etc.)\n- Red Team Tester plans, executes, and presents the results of red team activities.\n- Research and building the pentest tool\n- Security Research focus on various aspects of application security.', 'Your Skills and Experience Requirements\n- At least 2 year experience (may less than if there is real capacity) in pentesting for application (Web App, Mobile)\n- Have an understanding of common security vulnerabilities such as SQLi, XXE, CSRF, and others.\n- Experience with Penetration Testing tools such as Burp Suite, Metasploit, Kali and others.\n- Ability to conduct a Web app pen test without the use of a vulnerability scanner or exploit framework using a browser, proxy, and editor.\n- Ability to conduct source code reviews for applications.\n- Knowledge of security and architecture testing and development frameworks, such as the Open Web Application Security Project (OWASP), Open Source Security Testing Methodology Manual (OSSTMM), the Penetration Testing Execution Standard (PTES).\n- Scripting skills (Python/Perl/Ruby/Powershell)\n- Nice if you have OSCP/GPEN/GWAPT\n- Nice if you have CVE or good profile on Hackerone, bugcrowd\n- CTF experiences always welcome.', ""Why You'll Love Working Here Annual Leaves: \nJunior Staff/Associate: 15 days ++\nSenior/Manager level: 20 days ++\nBirthday leave, Sick Leave without certificate, Flexible Holidays\nBonus: 13th salary and performance review in July annually. \nOthers: Digital upskilling program, professional & friendly working environment, team building, flex-wear, secondment opportunity to other countries...""]","29 Le Duan, District 1, Ho Chi Minh See map",PwC Vietnam,https://www.pwc.com/,"Outsourcing
1000+
Monday - Friday
United States
No OT",Sign in to view,"16th floor, Keangnam Hanoi Landmark 72, Pham Hung Road, Nam Tu Liem, Ha Noi See map"
Senior/Lead R&D AI/ML (C++ Developer),"['Top 3 Reasons To Join Us Competitive salary,Bonus\nPVI Health Insurance\n13th month salary,Happy Friday', ""Job Description Personify, founded in 2009, a Vietnam + USA + Taiwan company, is the world's foremost immersive video technology company where we build amazing apps. We are experts in real time image and video segmentation via deep image processing and computer vision, providing virtual background effects (subtraction & blurring), user extraction and user's component detection, and will not be limited to this list. Our technologies provide better and more personal ways for people to interact with each other via virtual background in video conferencing services.\nAs a Software Research and Development engineer in IPCV (Image processing, Computer Vision) domain, you will contribute to the development and improvement of the Personify Segmentation Software Development Kit (SDK) which is the company’s core product being used in our existing applications, such as ChromaCam and Presenter, as well as licensed to many big companies around the world.\nBesides doing research and implementation of new ideas and technologies, you will support the deployment of the SDK in our company’s applications and in customers’ applications."", ""Your Skills and Experience RESPONSIBILITIES:\nAnalyze and formulate industrial needs into technical problems and solve them.\nResearch, invent and improve patentable algorithms in our cutting-edge research projects.\nEmploy these research ideas into high-quality production code of the SDK\nSupport our marketing team and customers to roll out the SDK\nAnalyze and resolve issues and feedback to keep customers happy with our product.\nFor leader/head role:\n    ► Work with product managers to build great products and features\n    ► Analyze feedback from customers & QC team to convert into tasks plan to improve the products\n    ► Plan tasks and distribute problems to other team members.\n    ► Work with other teams to support greater success as a company\n    ► Grow the team and make it a solid group of R&D engineers in the domain in Vietnam!\n GENERAL QUALIFICATIONS:\nBachelor's degree in Computer Science or related major with at least 3 years experience.\nInterest in doing research and implementing new things.\nPassion in creating great products and supporting customers to successfully use the products.\nMS or PhD degree is a strong plus.\nAbility to lead a team and being familiar with Agile methodology is a plus.\nExcellent in troubleshooting, problem solving, and analytical skills.\nGood experience in end-to-end quality software development process.\nFluent in practical English.\nGood team player and quick learner.\n TECHNICAL QUALIFICATIONS:\nSolid with C++/C++11 STL, boost, opencv, cmake, OOP and software design patterns.\nStrong in algorithms and troubleshooting.\nExperienced in code optimizations, design of large software, multithreading and asynchronous concepts, cross platform development.\nGood experience on Windows software development is required. Knowledge of MacOS, iOS, and Android are desirable.\nExperience in GPU parallel programming (CUDA, OpenCL, Metal) is a plus.\nExperience in Image/Video processing and Computer Vision or Machine Learning or Deep Learning (AI) is  a plus.\nAbility to understand and implement scientific papers.\nFamiliar with Python and/or Matlab is a plus."", 'Why You\'ll Love Working Here We value our people and always want to support our staff with all the best conditions that we can. If you want to learn more about what we are offering, let\'s join us today!\n💱 Very competitive salary that matches with your talents and contributions.\n► Senior level: $1,500 – $2,000 / month.\n► Senior+/Lead level: $1,800 – $2,800+ / month.\n💲  Yearly salary review\n💰 13th month salary\n🏆 Surprised bonuses that recognize outstanding contributions.\n🎥 Make a difference together: chart the future course of the computer vision and video conference industry.\n🛃 Work, learn, share and have fun with talented, young, dynamic & friendly colleagues in both US, Taiwan and Vietnam.\n🎼 Enjoy an energetic, open and transparent working environment.\n🎓 Acquire a variety of technical and soft skills from experienced Software Engineers and Entrepreneurs\n🍺 ""Beer"" every Friday.\n👰 Extra Health Insurance PVI\n🎡  Annual paid leave: 12 days\n🛌 Medical paid leave: 12 days\n💳 Labor contract, social insurance, unemployment insurance are fully based on Vietnamese law\n💻 Working devices are provided\n💡 Clearly defined long-term career road-map for those who are qualified\n✈️ Have opportunities to travel to the US, Vietnam, Taiwan for business trip when required\n🍰 Other team building activities.\nWe are urgently looking for those who match this position: if this sounds like you, we can\'t wait to hear from you -- please update your CV with all the great things your have and apply today!']","10 Pho Quang - Ward. 2, Tan Binh, Ho Chi Minh See map",Personify Incorporation,Personify is the world's foremost immersive video technology company where we build amazing apps.,"Product
1-50
Monday - Friday
United States
No OT",Sign in to view,4 days ago
Techlead (Java/ .NET)- Up to 4000$,"['Job Description Công việc chính:\nTham gia công tác phân tích nghiệp vụ và định hướng phát triển hệ thống cho công ty\nĐưa ra các giải pháp kỹ thuật/kiến trúc hệ thống đáp ứng bài toán cho quản lý\nTham gia triển khai các giải pháp kỹ thuật/kiến trúc hệ thống trong dự án\nNghiên cứu, tìm hiểu cập nhật công nghệ mới và truyền đạt kiến thức cho các thành viên trong công ty, triển khai vào dự án cụ thể\nTham gia chia sẻ kỹ năng, kinh nghiệm và kiến thức thông qua workshop/seminar.\nCông việc khác:\nBáo cáo công việc hàng ngày đến quản lý trực tiếp.\nNhững yêu cầu khác do quản lý bộ phận giao', 'Your Skills and Experience Có kinh nghiệm tối thiểu 3 năm khả năng lập trình nhiều hơn một ngôn ngữ lập trình trong các ngôn ngữ sau: Java, .Net, Scala, Nodejs, Python, Golang.\nCó khả năng lập trình chuyên sâu một trong các ngôn ngữ kể trên.\nCó khả năng phân tích nghiệp vụ hệ thống.\nNắm rõ các kiến trúc hệ thống cơ bản dựa trên Java và các công nghệ liên quan.\nCó kinh nghiệm với một trong các hệ quản trị CSDL: Oracle, Postgres, MongoDB, MariaBD.\nCó khả năng tìm hiểu, nghiên cứu, đánh giá các công nghệ mới (AI, Big Data, Block Chain, IoT) từ đó áp dụng vào các dự án thực tế.\nHiểu rõ các yêu cầu phi chức năng của hệ thống (Scalability, Security, Adaptability, Compatibility, Manageability, Avaiability).\nCó khả năng giao tiếp và thương thảo tốt, có khả năng quản lý nhóm nhỏ (từ 3-7 người trở lên).\nƯu tiên các ứng viên có kinh nghiệm sau:\nKinh nghiệm với Docker, Docker Swarm/Kubernetes là một lợi thế\nNắm vững quy trình phát triển phần mềm với Scrum/Agile/Kanban là một lợi thế\nCó kinh nghiệm với streaming/messaging framework như: MQTT, RabitMQ, Kafka là một lợi thế.\nCó kinh nghiệm về Design Patterns and Code refactoring\nYêu cầu về kỹ năng:\nKỹ năng giải quyết vấn đề tốt với cách tiếp cận logic và phân tích hợp lý.\nKhả năng tư duy tốt, tinh thần trách nhiệm và ý thức về chất lượng cao\nCó khả năng giao tiếp tốt, tư duy sáng tạo.\nKhả năng làm việc nhóm tốt', ""Why You'll Love Working Here •  Chế độ lương cao, hấp dẫn, lương tháng 13, thưởng KPI, thưởng release sản phẩm, xét thưởng theo năm, thưởng thêm vào các dịp lễ, tết, đánh giá hàng quý xét tăng lương ít nhất 2 lần/ 1 năm, có năng lực sẽ được đánh giá ngay tại thời điểm.\n•  100% Nhân viên đều được đóng bảo hiểm.\n•  Kiểm tra sức khỏe hàng năm, tiệc cuối năm: mỗi năm một lần\n•  Được hỗ trợ ăn trưa, cung cấp laptop siêu nhân cho bạn để bạn thỏa sức sáng tạo ý tưởng.\n•  Quà sinh nhật, tiệc trái cây hàng tuần, xây dựng đội nhóm, bóng bàn.\n•  Được nghỉ phép 12 ngày phép/ năm mà lương vẫn được nhận bình thường.\n•  Văn phòng rộng rãi, thoáng mát, tiện nghi. Được mặc thoải mái những gì bạn thích đơn giản để bạn có thể thỏa sức sáng tạo.\n•  Cơ hội đi công tác nước ngoài giống như đi du lịch, được tài trợ các hoạt động cộng trong team, được giao lưu nâng cao kiến thức lập trình và trải nghiệm thực tế.\n•  Lộ trình thăng tiến rõ ràng""]","Số 02 dãy TT03 khu đô thị HD Mon City, Phường Mỹ Đình 2, Nam Tu Liem, Ha Noi See map",FiLink,...,"Outsourcing
1-50
Monday - Friday
Vietnam
No OT",Sign in to view,5 days ago
Junior DevOps Engineer,"['Top 3 Reasons To Join Us Huge performance based bonus\nExplosive growth in both company and career\nState-of-the-art technology and innovation', 'Job Description About Fika:\nFika is a female-focused dating app founded by two graduates from Europe’s top universities. With a strong background in mathematics, AI, finance, and marketing, we have high ambitions to create the best dating app in the world. We are looking for talented, energetic, and proactive people to join our team!\nThe Position:\nYou will be a member of a high-performing team accountable for developing and maintaining Fika Mobile Application, powered by Flutter, Python, Golang on AWS, and MongoDB. As a Junior DevOps Engineer, you will, among other things, contribute to the design of Fika’s infrastructure to run across different regions and scale to millions of users.\nResponsibilities:\nManaging the Fika’s AWS infrastructure, ensuring the infrastructure has enough capacity to handle the volume of traffic.\nApplying best practices into the infrastructure design to balance between scale vs cost.\nDevelop infrastructure automation using the Infra-As-Code principle. Responsible for testing your own code to ensure the integrity of the IasC repo.\nSupport the release pipeline by developing CI/CD workflow.', 'Your Skills and Experience Qualifications:\nKnowledge on AWS Ecosystem, especially EKS, EC2, S3, CloudFront, IAM.\nKnowledge on monitoring & scaling MongoDB.\nKnowledge with Prometheus ecosystem for monitoring & observability.\nAbility to write Terraform for managing complex environments.\nAbility to write scripts using one of the following languages: Bash / Python\nOpen-minded, hard-working, ambitious, and eager to learn new things.\nA plus if you have:\n1+ years of AWS experience\nExperience working in Sprints and with the Agile process', ""Why You'll Love Working Here REMOTE WORK IS 100% AVAILABLE\nSalary: Negotiable, based on experience.\nAWS Certificate: We will provide all the resources for you to achieve multiple AWS certificates to both improve your own skills as well as grow together with Fika.\nOffice: Landmark 81 by Vinhomes Central Park, one of Vietnam’s most modern office areas.\nBenefits: Laptop, paid social & health insurance, 13th-month salary, and free access to the gym.\nHolidays: National Holidays in Vietnam and 12 days of paid annual leave\nWorking hours: In general 09:00 - 18:00 Monday to Friday.\nOther: Joining a dynamic, fast-growing startup with a young and friendly environment, aiming to become Vietnam’s leading dating app before expanding into Southeast Asia in 2022.\nWe are interviewing on a rolling basis and recruit as soon as we have found the right candidate.""]","Vinhomes Central Park, Park 7, Binh Thanh, Ho Chi Minh See map",Fika - Dating & Couples App,The first female-focused AI social and dating app for the Asian user,"Product
1-50
Monday - Friday
Vietnam
No OT",Sign in to view,5 days ago
"Fullstack Developer (Django, JavaScript)","['Top 3 Reasons To Join Us Cơ hội công tác tại Nhật\nNâng cao năng lực làm việc nhóm\nQuà dịp sinh nhật, Trung Thu, Tết...', 'Job Description Develop software/web applications with a group of Japanese programmers as a \nmember/leader of the Vietnamese side.\n• Definition of system/function requirements\n• Design (UI, I/O data design, Database design, Class design)\n• Programming (Create web applications, develop using Web APIs, etc. using a database)\n• Document/code testing (as tester/tested person)', 'Your Skills and Experience • Have 2 years of Java or /Django programming experience\n• Have knowledge of OOP.\n• 2 years of experience working with databases (PostgreSQL, MySQL).\n• Have skills in front-end web languages (HTML, CSS, JavaScript, ...)\n• Basic skills in Linux and manipulating commands.\n• Ability to work in groups and independently.\n• Able to work under pressure.\nBesides :\n•Ability to research/learn about new technologies, tools, and unknown knowledge\n•English (Read, write) with foreigners (Japanese boss) or communicate in Japanese\n•Good communication skill\nKnowing Japanese is an advantage', ""Why You'll Love Working Here Welfare regime\n・Working time: Monday - Friday 8:00 ~ 17:00 (1 week, 2 days off).\n・Annual leave (at least 12 days a year).\n・Parenting leave, filial piety leave in accordance with the law.\n・ Social insurance, health insurance, unemployment insurance, unemployment insurance.\n・Regular medical examination (1 time a year).\n・13 month salary\n・Travel (1 time a year, domestic or foreign)\n・Have the opportunity to meet and interact with Japanese employees of the parent company\n・Support the cost of learning Japanese (for those who wish).\n・Group activities: non-business meetup\n  ""]","29 Ton Duc Thang Street, District 1, Ho Chi Minh See map",Công ty TNHH Dynastras Việt Nam,Dynastras Việt Nam,"Product
1-50
Monday - Friday
Japan
Extra salary for OT",Sign in to view,5 days ago
Data Scientist,"['Top 3 Reasons To Join Us Attractive Package\nEndless growth-company\n20 days of annual leave', 'Job Description Collaborate with business stakeholders của Prudential và bank partners to understand business challenges, define optimal analytical approach.\nPropose & take part in the implementation of optimal solutions regarding data sharing/ ETL between Prudential and bank partners to ensure they comply with data security & customer information protection policy.\nMine and analyze large-scale data sources (both structured and unstructured) to uncover insights, issues and opportunities and recommend solutions.\nBuild, validate and deploy machine learning models to solve the critical problem statements aligned between Prudential and bank partners (Customer Segmentation, Cross-sell/Up-sell, Customer Churn Prediction, etc.).\nCommunicating findings and recommendations and collaborate with other business functions and bank partners.\nContribute to the improvement of database management to optimize time for data preprocessing.\nProvide technical sharing/training to team members.\nSuccessfully deliver data analytics projects using advanced analytics, machine learning and/or deep learning (e.g: Cross-sell Improvement, Customer Churn Management, etc.), measured via the ROI of applying data science models/ analyis).', 'Your Skills and Experience Qualifications\nDegree in Mathematics/ Statistics/ Computer Science or related Quantitative discipline, preferably a Master.\nExperience\nMin 1-2 years of hands-on experience in statistical modelling/ machine learning, using banking/ consumer finance data is preferred.\nKnowledge and skill\nKnowledge of statistical and predictive modeling concepts, machine learning approaches, clustering and classification techniques/ recommendation and optimization algorithms is required.\nAbility to interpret data and translate them into actionable insights, communicate them to mass audience.\nAdvanced skill of common analytics toolkits (SQL, Python).\nKnowledge of cloud data platform (Azure, AWS, …) is a plus.\nCritical thinking, Curiosity mindset & Can-do attitude.\nSelf-motivated, independent learner, and willing to share knowledge with team members.\nGood communication skill (fluent in English is a plus).', ""Why You'll Love Working Here Why Should You Apply?\n- Attractive salary\n- Beneficial package including: Yoga class, health talk, mental counseling, pension plan, life insurance & financial supports\n- Open environment and clear career road map\n- 20 days of annual leave""]","2 Ben Can Giuoc Street, District 8, Ho Chi Minh See map",Prudential Vietnam Assurance,One of the leading life insurance company,"Outsourcing
1000+
Monday - Friday
Vietnam",Sign in to view,6 days ago
Cloud Data Engineer (Google Cloud),"['Top 3 Reasons To Join Us Attractive Salary and Performance Bonus\nHealth Care for Employees & Family, 18 paid leaves\nChance to travel onsite (in 49 countries)', 'Job Description You will be responsible for building and running the data processing pipeline on Google Cloud platform\nWork with implementation teams from concept to operations, providing deep technical expertise for successfully deploying large scale data solutions in the enterprise, using modern data/analytics technologies on GCP\nWork with data team to efficiently use GCP to analyze data, build data models, and generate reports/visualizations\nIntegrate massive datasets from multiple data sources for data modelling\nImplement methods for Devops automation of all parts of the build data pipelines to deploy from development to production\nFormulate business problems as technical data problems while ensuring key business drivers are captured in collaboration with product management\nDesign pipelines and architectures for data processing\nExtract, load, transform, clean and validate data', 'Your Skills and Experience Must requirements:\nAt least 2 years of experience in ETL Tools (such as Infromatica, Apache Beam, Kafka)\nAt least 1 years of experience in Google Cloud Platform (BigQuery, DataProc, DataFlow)\nHaving relative experience in any scripting/programming language as following: Java/Python/Go\nHaving relative experience in declarative CI/CD (Jenkins, Azure DevOps)\nHaving relative experience in Databases: SQL and NoSQL\nHave a strong engineering mindset to automate tasks, identify use cases, test cases, improve the system, PR/Incident resolution and deployments\nGood to Have:\nHaving relative experience in Automation: Kubernetes or Docker & Containerization\nHaving relative experience in Infrastructure as a Code (IaaC) (i.e., Terraform, Cloud Formation, Azure ARM Templates)\nHaving knowledge or experience in Big Data - Hadoop ecosystems including HDFS, MapReduce, YARN, HBase, Zookeeper, Spark, Pig, Hive...\nHaving knowledge or experience with Hadoop distributions such as Cloudera, HortonWorks...\nHaving relative experience in Data management:\nData Governance\nData Architecture\nData Modelling\nData Quality\nData integration', ""Why You'll Love Working Here Salary up to 4000$ and Joining Bonus up to 30m\nAttractive package including base salary + 13th month salary + Performance Bonus\nInsurance based on full base salary\nMeal allowance 730,000/month\n100% of full salary and benefits as an official employee from the 1st day of working\nMedical Benefit (Bao Viet Insurance Package) for Employee and Family\nWorking in a fast paced, flexible, and multinational working environment with opportunity to travel\nonsite (in 49 countries)\nInternal Training (Technical & Functional & English)\nWorking time: 8:30 am - 6:00 pm from Mondays to Fridays""]","Leadvisors Tower Level 24, 643 Pham Van Dong Street, Co Nhue Ward, Nam Tu Liem, Ha Noi See map",HCL Vietnam Company Limited,"A $10.17 Bn G2000 Organization with 168,977 employees and operations in 50 countries","Outsourcing
151-300
Monday - Friday
India
No OT",Sign in to view,"Me Linh Point Tower, 02 Ngo Duc Ke Street, Ben Nghe Ward, District 1, Ho Chi Minh See map"
